"startdate","enddate","status","ipaddress","progress","duration__in_seconds_","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","first_click","last_click","page_submit","click_count","consent_form","citizenship","techphi_enth","techphi_dep","techphi_techrep","techphi_eou","exp_g_phi","exp_g_sci","exp_g_pol","exp_g_inf","exp_o_phi","exp_o_sci","exp_o_pol","exp_o_inf","exp_t_phi","exp_t_sci","exp_t_pol","exp_t_inf","exp_h_phi","exp_h_sci","exp_h_pol","exp_h_inf","violation","emo_angry","emo_outraged","emo_disgusted","emo_anxious","emo_afraid","emo_nervous","emo_enthusiastic","emo_hopeful","emo_proud","emo_relaxed","emo_peaceful","emo_calm","engage_like","engage_share","engage_petition","engage_attend","accept_phi","accept_sci","accept_pol","accept_inf","regulate_phi","regulate_sci","regulate_pol","regulate_inf","familiarity","experience","confidence","science_degree","science_course","science_course_num","open_ended","respondent_id","occupation","topic","model","label","logDuration"
"2025-05-02 16:03:45","2025-05-02 16:16:05","0","172.59.97.162","100",740,1,"2025-05-02 16:16:06","R_68NSIPgMIZZdujn","","","","","43.1166","-87.9904","anonymous","EN","11.907","11.907","34.156","1",1,1,"3","3","1","3","3","1","2","2","1","1","2","2","1","2","2","2","3","2","3","3","2","4","4","4","1","2","2","2","2","1","3","3","3","-2","-2","-2","-2","-2","-1","-1","-2","2","0","1","2","0","4","-1","2","1","2","Knowledge is increasing much too rapidly and mankind will pay the price. The outcome for the people of the earth will not good.","iPcbaba438f50b9fd6","social media influencer","animal welfare","MD","UL",6.60665018619822
"2025-05-02 16:10:11","2025-05-02 16:16:05","0","74.101.6.228","100",353,1,"2025-05-02 16:16:06","R_3QMngFBa9rOk60L","","","","","40.6372","-73.9037","anonymous","EN","29.803","29.803","45.101","1",1,1,"4","5","1","5","4","1","2","1","3","1","1","1","3","1","3","1","5","1","5","1","1","5","5","5","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","0","0","0","0","-2","-2","-1","0","2","1","1","2","2","","","iPe89d24c058a8bb90","member of Congress","animal welfare","MD","UL",5.8664680569333
"2025-05-02 16:01:43","2025-05-02 16:16:32","0","73.30.60.152","100",888,1,"2025-05-02 16:16:32","R_6iOTXL6SoVqtgBQ","","","","","39.9664","-75.1685","anonymous","EN","5.254","12.165","12.889","3",1,1,"5","1","5","5","1","3","3","2","5","5","2","5","1","4","3","5","5","5","2","5","-2","5","4","5","5","4","4","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","1","2","1","2","","iPda93fb99f2640e43","social media influencer","animal welfare","NM","LB",6.78897174299217
"2025-05-02 16:11:57","2025-05-02 16:17:03","0","47.216.150.53","100",306,1,"2025-05-02 16:17:04","R_3nJgqG9hVIdpzl7","","","","","35.9427","-77.7608","anonymous","EN","10.465","10.465","13.1","1",1,1,"3","4","2","4","5","4","4","4","5","4","4","4","5","4","4","3","5","4","4","4","-2","1","1","1","1","1","1","2","3","2","3","3","3","1","1","1","1","-2","1","1","1","2","2","2","2","1","1","0","2","1","2","No","iP9257a60c24c2826d","biomedical scientist","cancer care","NM","LB",5.72358510195238
"2025-05-02 16:03:36","2025-05-02 16:17:05","0","73.90.170.7","100",808,1,"2025-05-02 16:17:06","R_1q2DiM16sQHRfkA","","","","","36.317","-119.3087","anonymous","EN","15.214","15.214","16.96","1",1,1,"2","4","2","4","2","3","2","3","2","3","3","3","2","3","2","3","2","3","2","3","-2","1","1","1","1","1","1","3","4","4","4","3","4","1","1","1","0","0","1","-1","1","1","1","2","1","1","4","0","2","1","3","I believe AI has tremendous potential to be used for the benefit of human kind. However, I also believe it has greater potential to deceive people for nefarious purposes, and should be strictly regulated. It has shown itself to be incredibly powerful, and there are plenty of people who will use it to take advantage of others.","iPdffd807ca47c1186","biomedical scientist","cancer care","NM","UL",6.69456205852109
"2025-05-02 16:11:56","2025-05-02 16:17:16","0","159.235.98.55","100",319,1,"2025-05-02 16:17:16","R_5e3vzeaRAZmYRVF","","","","","34.5251","-82.6307","anonymous","EN","0","0","52.214","0",1,1,"5","4","1","5","3","5","5","4","2","5","1","3","4","5","2","3","5","5","1","4","-2","1","1","1","1","1","1","1","1","1","2","1","4","-1","-2","-2","0","2","-2","2","2","1","2","0","0","2","1","1","2","2","","i do not have any other thoughts at this time thank you","iP86df20369ca32b4e","philanthropist","cancer care","NM","LB",5.76519110278484
"2025-05-02 16:02:12","2025-05-02 16:17:29","0","172.56.161.5","100",916,1,"2025-05-02 16:17:29","R_3MJQaz3yrPiQLo9","","","","","40.6627","-73.9138","anonymous","EN","11.799","11.799","12.761","1",1,1,"3","1","2","4","3","1","4","2","1","3","1","1","4","1","2","5","2","2","4","2","1","2","4","4","1","1","4","5","5","5","3","2","2","-1","0","-1","-2","1","-1","1","-1","2","1","-1","-2","1","1","1","2","2","","","iP3004d55a34f0b265","philanthropist","animal welfare","MD","UL",6.82001636467413
"2025-05-02 16:15:25","2025-05-02 16:17:53","0","172.59.196.252","100",147,1,"2025-05-02 16:17:54","R_1EpfoowqPNbB5vi","","","","","32.6609","-97.0342","anonymous","EN","0","0","3.523","0",1,1,"3","3","2","3","2","1","1","1","2","2","2","1","3","3","3","3","2","2","2","2","0","3","3","3","3","3","4","3","3","4","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","2","","None ","iP4c295243347ca9ac","biomedical scientist","cancer care","MD","LB",4.99043258677874
"2025-05-02 16:13:26","2025-05-02 16:18:07","0","76.222.78.167","100",280,1,"2025-05-02 16:18:07","R_7QlmDIaJitVjEPQ","","","","","36.0913","-80.3271","anonymous","EN","15.538","17.277","21.088","2",1,1,"4","4","2","4","4","2","3","1","4","5","3","3","4","4","4","5","3","2","4","2","1","3","3","4","3","2","4","2","1","1","2","2","2","-2","-2","-2","-2","-1","-2","-2","-1","1","1","1","1","1","1","0","2","1","3","","iP033e9fc67a5c032d","philanthropist","animal welfare","NM","LB",5.63478960316925
"2025-05-02 16:10:08","2025-05-02 16:18:50","0","108.230.82.132","100",521,1,"2025-05-02 16:18:50","R_6ln4AmqKYPx0K59","","","","","32.5892","-96.944","anonymous","EN","28.1","28.1","29.639","1",1,1,"3","2","3","4","1","3","3","3","1","3","3","3","1","3","3","2","1","2","3","2","-2","5","5","5","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","1","2","2","","","iP1f740ca1cab31091","member of Congress","cancer care","MD","UL",6.25575004175337
"2025-05-02 16:12:59","2025-05-02 16:19:20","0","47.36.28.24","100",380,1,"2025-05-02 16:19:20","R_5EX32mKdg15KG5u","","","","","33.5443","-84.2338","anonymous","EN","13.213","22.211","30.094","3",1,1,"5","5","4","5","2","4","4","2","2","4","4","3","2","4","4","3","2","3","4","3","0","2","2","2","2","3","2","5","4","5","4","5","4","2","1","2","1","0","1","2","1","1","1","1","1","0","1","0","2","2","","A very interesting survey. ","iP9c32399301b37f5e","biomedical scientist","cancer care","MD","UL",5.94017125272043
"2025-05-02 16:12:46","2025-05-02 16:19:20","0","172.58.8.5","100",394,1,"2025-05-02 16:19:21","R_7IZ8yjfvxrgdt1u","","","","","44.9985","-93.3029","anonymous","EN","0","0","19.648","0",1,1,"3","3","2","3","4","5","5","5","4","2","4","4","2","3","5","5","3","4","5","5","-2","3","3","4","1","2","1","2","1","1","2","2","3","-2","-2","-2","-2","-2","-1","-2","-2","2","2","2","2","0","4","0","2","2","","No","iP68a9da9f6d8bf5d4","philanthropist","animal welfare","NM","LB",5.97635090929793
"2025-05-02 16:02:57","2025-05-02 16:19:38","0","50.25.150.55","100",1000,1,"2025-05-02 16:19:39","R_1sgcqbwdwdF0QCt","","","","","35.6218","-77.396","anonymous","EN","3.753","3.753","53.898","1",1,1,"2","3","1","2","1","3","3","2","1","4","2","3","1","1","1","3","4","2","2","3","1","1","1","1","3","2","4","2","4","2","3","4","3","0","1","-1","0","0","-1","-1","1","-1","0","1","-1","0","4","1","3","2","","Love the survey ","iP4e51f7be06451dbc","biomedical scientist","cancer care","MD","LB",6.90775527898214
"2025-05-02 16:13:41","2025-05-02 16:19:42","0","73.235.9.69","100",360,1,"2025-05-02 16:19:42","R_1SAeNQte87eFcBQ","","","","","37.2972","-120.4639","anonymous","EN","0","0","39.487","0",1,1,"1","2","1","3","5","3","3","2","5","3","3","3","5","3","3","2","5","2","3","2","-2","1","1","1","2","1","2","2","2","1","4","4","3","0","-2","-2","-2","-1","-2","-1","0","2","2","2","2","0","4","-1","4","2","","AI cannot be stopped so we have to use our best judgment as to what is real or fake","iP5807671c69c18f86","social media influencer","cancer care","MD","LB",5.88610403145016
"2025-05-02 16:09:22","2025-05-02 16:20:02","0","69.204.244.91","100",640,1,"2025-05-02 16:20:03","R_6s6jQ7Xk1ci4utv","","","","","41.4535","-74.4774","anonymous","EN","5.327","5.327","19.446","1",1,1,"4","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","-2","1","1","1","1","1","1","2","3","1","3","3","3","0","0","0","0","0","0","0","0","2","2","2","2","1","1","-2","2","2","","","iPea03e2e334e1f1dd","philanthropist","cancer care","MD","LB",6.46146817635372
"2025-05-02 16:16:40","2025-05-02 16:20:20","0","173.88.253.75","100",220,1,"2025-05-02 16:20:20","R_5Qn7bSgUN85P6mJ","","","","","41.1682","-81.2398","anonymous","EN","0","0","9.181","0",1,1,"1","1","1","3","1","5","3","1","1","4","1","1","1","5","1","1","1","5","2","1","-1","3","3","5","3","2","3","1","1","1","2","1","2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","-1","2","1","3","There is no excuse for using modern generative language learning machines. Their existence is unconscionable. If they are to continue to see use, they must be taken down to their component code and reworked to both benefit working people and improve life on earth.","iP30be0f80bf4baac8","member of Congress","cancer care","NM","UL",5.39362754635236
"2025-05-02 16:15:07","2025-05-02 16:20:21","0","96.28.146.10","100",313,1,"2025-05-02 16:20:21","R_17DgvSxD7kv4u6l","","","","","38.1608","-85.7807","anonymous","EN","0","0","33.397","0",1,1,"3","4","3","2","1","2","3","3","2","2","3","3","1","2","3","3","1","2","3","3","-2","5","5","5","5","5","5","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","2","-1","2","2","","Good survey","iP041c849d2861c372","member of Congress","animal welfare","MD","LB",5.74620319054015
"2025-05-02 16:16:25","2025-05-02 16:20:29","0","35.151.240.53","100",244,1,"2025-05-02 16:20:29","R_5QEgad6VLVlWQKQ","","","","","35.3499","-86.2132","anonymous","EN","25.609","25.609","36.63","1",1,1,"5","5","1","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","1","1","1","2","1","1","3","3","3","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","2","","","iP4ed3c8be068f2537","member of Congress","cancer care","MD","LB",5.4971682252932
"2025-05-02 16:15:36","2025-05-02 16:20:51","0","104.28.50.54","100",315,1,"2025-05-02 16:20:52","R_5YSe4p0ZtMsR7dy","","","","","30.6922","-88.0425","anonymous","EN","20.445","20.445","21.246","1",1,1,"3","2","2","2","4","1","1","4","4","2","1","5","4","5","5","5","3","1","1","4","-1","1","1","3","3","2","3","2","3","2","2","2","2","0","-2","0","0","0","-2","-2","0","1","2","2","2","1","1","0","2","1","7","","iP5ba94db0ae226240","philanthropist","animal welfare","NM","UL",5.75257263882563
"2025-05-02 16:08:11","2025-05-02 16:20:53","0","104.28.39.133","100",761,1,"2025-05-02 16:20:53","R_7JIJyn48KZuK8FP","","","","","42.3649","-71.0987","anonymous","EN","0.799","4.273","5.001","3",1,1,"3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","4","5","4","3","-1","4","3","3","3","3","4","4","4","3","3","3","3","0","1","0","0","0","0","0","0","1","1","-1","0","0","2","0","3","","","","iPe903261339e5d551","social media influencer","animal welfare","NM","UL",6.63463335786169
"2025-05-02 16:15:23","2025-05-02 16:21:01","0","174.224.254.215","100",338,1,"2025-05-02 16:21:01","R_58ctFjboSJjqRep","","","","","42.1597","-88.1414","anonymous","EN","0","0","16.736","0",1,1,"4","4","2","3","4","1","5","5","5","1","3","4","4","2","5","5","4","1","4","4","0","1","1","2","2","1","2","3","3","3","3","3","3","0","-2","0","-1","-1","1","0","0","1","1","1","1","1","1","0","1","1","2","","iP0c7c45ad7bef4c8c","member of Congress","cancer care","MD","UL",5.82304589548302
"2025-05-02 16:13:48","2025-05-02 16:21:11","0","98.17.156.9","100",442,1,"2025-05-02 16:21:11","R_3frjaqd1e0j1wVo","","","","","38.298","-83.1758","anonymous","EN","19.727","20.796","29.3","2",1,1,"3","4","2","4","2","1","2","1","2","2","2","2","3","1","2","1","2","3","2","3","-2","1","1","2","1","1","1","2","2","2","3","3","4","0","0","0","-2","0","-2","-1","-2","1","1","1","0","1","1","1","2","2","","Good survey, Thanks","iP2b40c5041e96de61","social media influencer","cancer care","NM","LB",6.0913098820777
"2025-05-02 16:15:23","2025-05-02 16:21:12","0","24.177.105.248","100",349,1,"2025-05-02 16:21:13","R_6Yw5wELo7AQwsvv","","","","","44.3037","-93.281","anonymous","EN","0","0","24.597","0",1,1,"3","3","2","3","2","1","3","3","5","2","4","2","4","2","4","2","3","2","4","1","-1","3","3","4","3","3","3","1","1","1","1","1","2","-2","-2","-2","-1","-2","1","-2","-2","2","2","2","2","-1","1","-1","2","2","","AI has become driven by political agendas.","iPdeac8dea4d1b977e","biomedical scientist","animal welfare","NM","UL",5.85507192220243
"2025-05-02 16:17:38","2025-05-02 16:21:38","0","173.79.135.88","100",239,1,"2025-05-02 16:21:38","R_6A6YVKEctjfEZxf","","","","","39.0503","-77.3909","anonymous","EN","0","0","14.101","0",1,1,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","-2","1","1","1","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-1","2","2","","None","iP5d52f9094a373de2","member of Congress","cancer care","NM","LB",5.47646355193151
"2025-05-02 16:16:37","2025-05-02 16:21:44","0","76.155.232.185","100",306,1,"2025-05-02 16:21:44","R_5SHtXuPxkWzwvSr","","","","","39.6402","-104.9621","anonymous","EN","17.796","19.547","20.426","2",1,1,"3","4","3","3","3","2","3","1","4","4","4","1","1","2","2","1","3","3","3","2","-2","3","2","5","1","1","1","1","1","1","3","1","3","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","1","1","-2","1","1","4","","iP925cd4ba28a75213","social media influencer","animal welfare","NM","LB",5.72358510195238
"2025-05-02 16:11:55","2025-05-02 16:22:24","0","68.34.88.207","100",629,1,"2025-05-02 16:22:25","R_52b0KQxlQvQ78Ix","","","","","42.4327","-83.0396","anonymous","EN","0.8","0.8","1.431","1",1,1,"4","4","4","3","3","4","3","2","4","4","3","3","3","4","4","1","3","4","2","1","1","2","4","3","4","3","3","2","4","4","4","4","3","1","1","1","0","-1","0","1","0","0","2","0","0","0","2","1","2","2","","Thank you for the opportunity to complete the survey","iP7a014f8e02b035bd","biomedical scientist","cancer care","NM","LB",6.44413125670044
"2025-05-02 16:18:07","2025-05-02 16:22:49","0","173.167.183.77","100",282,1,"2025-05-02 16:22:49","R_1kFXZazPhXBWX9F","","","","","41.6099","-87.6544","anonymous","EN","16.138","16.138","16.964","1",1,1,"3","4","3","3","2","1","3","4","3","3","3","3","2","1","3","3","3","2","3","3","-2","1","1","1","1","1","1","1","1","2","1","1","3","0","0","0","0","-1","-1","1","0","2","2","2","2","2","1","-1","2","2","","No comment","iP3e6f94417b1e8179","social media influencer","animal welfare","NM","UL",5.64190707093811
"2025-05-02 16:13:50","2025-05-02 16:23:06","0","38.252.171.222","100",555,1,"2025-05-02 16:23:06","R_1BUwNsd6RxE5aNj","","","","","48.88","-115.0535","anonymous","EN","2.525","34.889","35.961","11",1,1,"3","4","2","3","3","3","1","2","3","3","2","2","2","2","1","1","2","3","1","1","1","4","5","4","5","3","2","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","0","4","-2","2","2","","AI is so realistic that I’m now concerned that everything I see is not real. It makes me want to not get involved in any areas that are asking for money for a seemingly good cause as I don’t know how true or accurate the information is ","iP04dca2be7e672755","philanthropist","cancer care","NM","LB",6.31896811374643
"2025-05-02 16:14:05","2025-05-02 16:23:13","0","47.223.93.100","100",547,1,"2025-05-02 16:23:13","R_3sn7Xv2zVdiHcHf","","","","","33.6549","-95.5394","anonymous","EN","2.92","24.709","25.777","8",1,1,"3","2","2","4","3","5","3","4","5","5","3","4","5","5","4","4","5","5","4","4","-2","1","1","1","1","1","1","3","3","2","2","3","4","1","0","1","-1","2","2","2","2","1","1","1","1","1","1","1","4","2","","","iP0387f3ac2f85f657","member of Congress","animal welfare","MD","UL",6.30444880242198
"2025-05-02 16:10:47","2025-05-02 16:23:21","0","73.106.116.158","100",754,1,"2025-05-02 16:23:21","R_7ohg55etv65BG5b","","","","","34.0782","-84.6485","anonymous","EN","0","0","51.493","0",1,1,"4","4","1","3","5","4","2","1","5","4","1","1","1","4","5","1","5","3","2","1","-2","1","1","3","1","1","1","1","4","1","3","3","5","2","-2","1","-2","1","1","1","-2","2","2","0","2","1","1","-1","2","2","","","iP63da02d4d11aed49","social media influencer","animal welfare","NM","LB",6.62539236800796
"2025-05-02 16:17:17","2025-05-02 16:23:40","0","74.77.110.215","100",383,1,"2025-05-02 16:23:41","R_5fHVOt3O08AaVqA","","","","","42.9339","-78.8046","anonymous","EN","3.085","15.021","15.06","2",1,1,"1","3","4","1","2","3","5","4","3","3","3","3","2","3","4","4","2","4","4","4","0","1","1","1","3","3","3","3","3","1","2","3","2","2","2","2","1","0","0","0","0","0","0","0","0","1","1","0","2","","","No","iP9b879282a69cc613","biomedical scientist","cancer care","NM","LB",5.94803498918065
"2025-05-02 16:19:32","2025-05-02 16:24:34","0","73.21.214.50","100",302,1,"2025-05-02 16:24:35","R_5A83YyOVtgOh2hj","","","","","28.9341","-81.9599","anonymous","EN","0","0","31.195","0",1,1,"4","4","1","4","3","4","3","4","3","5","5","4","3","5","4","4","3","5","5","5","1","1","1","1","1","1","1","2","4","3","4","4","4","1","2","2","1","1","1","1","1","1","1","1","1","2","1","-1","1","1","3","","iP605dc615e6664bd6","biomedical scientist","cancer care","MD","LB",5.71042701737487
"2025-05-02 16:16:31","2025-05-02 16:24:50","0","76.36.52.4","100",498,1,"2025-05-02 16:24:51","R_1hYmNq0EqrbRnD4","","","","","35.6524","-80.4915","anonymous","EN","0","0","35.636","0",1,1,"4","4","2","3","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","-2","1","1","1","3","3","1","3","4","3","2","3","2","-1","1","1","-1","-1","-1","0","-1","-1","-1","0","-1","1","1","1","2","1","2","Just like any other tool. AI can be used to help or destroy a person's life or a neighborhood.","iPd2a4013325a6b4ef","philanthropist","cancer care","MD","UL",6.21060007702465
"2025-05-02 16:22:17","2025-05-02 16:25:04","0","98.118.130.234","100",166,1,"2025-05-02 16:25:04","R_137STVNU3fKDFrq","","","","","42.7159","-78.8295","anonymous","EN","0","0","14.818","0",1,1,"3","4","2","3","1","1","5","3","1","1","5","3","1","1","4","2","1","1","4","3","-2","1","1","1","1","1","1","4","5","5","5","5","5","-2","-2","-2","0","-2","0","-1","-1","-2","-2","-2","-2","1","4","-2","1","1","4","none","iP4bf4bd0f7fca74f0","philanthropist","animal welfare","MD","LB",5.11198778835654
"2025-05-02 16:12:04","2025-05-02 16:25:37","0","172.59.83.183","100",812,1,"2025-05-02 16:25:37","R_5i5yjIDp97DB86c","","","","","38.1405","-85.6936","anonymous","EN","137.104","139.714","140.482","2",1,1,"3","2","1","4","2","1","4","4","1","3","1","1","4","2","4","4","2","4","4","4","-2","2","2","2","3","3","2","3","2","1","3","3","3","-1","-2","-2","0","0","-1","-1","-2","0","0","-1","-2","1","2","-1","2","2","","","iPf27503ba63fdd643","philanthropist","animal welfare","NM","LB",6.69950034016168
"2025-05-02 16:21:34","2025-05-02 16:26:45","0","141.157.209.61","100",311,1,"2025-05-02 16:26:45","R_5ZTZG0BuJluLfhA","","","","","41.0002","-73.7712","anonymous","EN","7.378","25.53","26.709","4",1,1,"5","4","3","4","3","5","2","2","3","5","1","2","3","5","2","1","4","5","2","2","2","2","1","3","1","1","1","3","2","1","3","3","3","-1","-2","0","0","0","-1","0","0","2","2","2","2","1","1","-1","2","2","","Relative to what was shown, sadly there are many children with cancer, it wouldn't be hard to find one and the fact a cancer doctor posted this? Yeah, that's weird","iP3a2871dfba842d91","biomedical scientist","cancer care","NM","LB",5.73979291217923
